"","Country","Factor","Value","type"
"3524","Serbia","Family",1.25818979740143,"1.25818979740143"
"3525","Serbia","Life Expectancy",0.65078467130661,"0.65078467130661"
"3526","Serbia","Freedom",0.208715528249741,"0.208715528249741"
"3527","Serbia","Government Corruption",0.0409037806093693,"0.0409037806093693"
"3528","Serbia","Generosity",0.220125883817673,"0.220125883817673"
"3529","Serbia","GDP per Capita",1.03437,"1.03437"
"3530","Serbia","Family",0.81329,"0.81329"
"3531","Serbia","Life Expectancy",0.6458,"0.6458"
"3532","Serbia","Freedom",0.15718,"0.15718"
"3533","Serbia","Government Corruption",0.04339,"0.04339"
"3534","Serbia","Generosity",0.20737,"0.20737"
"3535","Serbia","GDP per Capita",0.92053,"0.92053"
"3536","Serbia","Family",1.00964,"1.00964"
"3537","Serbia","Life Expectancy",0.74836,"0.74836"
"3538","Serbia","Freedom",0.20107,"0.20107"
"3539","Serbia","Government Corruption",0.02617,"0.02617"
"3540","Serbia","Generosity",0.19231,"0.19231"
"3541","Serbia","GDP per Capita",1.004,"1.004"
"3542","Serbia","Family",1.383,"1.383"
"3543","Serbia","Life Expectancy",0.854,"0.854"
"3544","Serbia","Freedom",0.282,"0.282"
"3545","Serbia","Government Corruption",0.039,"0.039"
"3546","Serbia","Generosity",0.137,"0.137"
"3547","Sierra Leone","GDP per Capita",0.268,"0.268"
"3548","Sierra Leone","Family",0.841,"0.841"
"3549","Sierra Leone","Life Expectancy",0.242,"0.242"
"3550","Sierra Leone","Freedom",0.309,"0.309"
"3551","Sierra Leone","Government Corruption",0.045,"0.045"
"3552","Sierra Leone","Generosity",0.252,"0.252"
"3553","Sierra Leone","GDP per Capita",0.33024,"0.33024"
"3554","Sierra Leone","Family",0.95571,"0.95571"
"3555","Sierra Leone","Life Expectancy",0,"0"
"3556","Sierra Leone","Freedom",0.4084,"0.4084"
"3557","Sierra Leone","Government Corruption",0.08786,"0.08786"
"3558","Sierra Leone","Generosity",0.21488,"0.21488"
"3559","Sierra Leone","GDP per Capita",0.256,"0.256"
"3560","Sierra Leone","Family",0.813,"0.813"
"3561","Sierra Leone","Life Expectancy",0,"0"
"3562","Sierra Leone","Freedom",0.355,"0.355"
"3563","Sierra Leone","Government Corruption",0.053,"0.053"
"3564","Sierra Leone","Generosity",0.238,"0.238"
"3565","Sierra Leone","GDP per Capita",0.36842092871666,"0.36842092871666"
"3566","Sierra Leone","Family",0.984136044979095,"0.984136044979095"
"3567","Sierra Leone","Life Expectancy",0.00556475389748812,"0.00556475389748812"
"3568","Sierra Leone","Freedom",0.318697690963745,"0.318697690963745"
"3569","Sierra Leone","Government Corruption",0.0710951760411263,"0.0710951760411263"
"3570","Sierra Leone","Generosity",0.293040901422501,"0.293040901422501"
"3571","Sierra Leone","GDP per Capita",0.36485,"0.36485"
"3572","Sierra Leone","Family",0.628,"0.628"
"3573","Sierra Leone","Life Expectancy",0,"0"
"3574","Sierra Leone","Freedom",0.30685,"0.30685"
"3575","Sierra Leone","Government Corruption",0.08196,"0.08196"
"3576","Sierra Leone","Generosity",0.23897,"0.23897"
"3577","Singapore","GDP per Capita",1.52186,"1.52186"
"3578","Singapore","Family",1.02,"1.02"
"3579","Singapore","Life Expectancy",1.02525,"1.02525"
"3580","Singapore","Freedom",0.54252,"0.54252"
"3581","Singapore","Government Corruption",0.4921,"0.4921"
"3582","Singapore","Generosity",0.31105,"0.31105"
"3583","Singapore","GDP per Capita",1.69227766990662,"1.69227766990662"
"3584","Singapore","Family",1.35381436347961,"1.35381436347961"
"3585","Singapore","Life Expectancy",0.949492394924164,"0.949492394924164"
"3586","Singapore","Freedom",0.549840569496155,"0.549840569496155"
"3587","Singapore","Government Corruption",0.46430778503418,"0.46430778503418"
"3588","Singapore","Generosity",0.345965981483459,"0.345965981483459"
"3589","Singapore","GDP per Capita",1.572,"1.572"
"3590","Singapore","Family",1.463,"1.463"
"3591","Singapore","Life Expectancy",1.141,"1.141"
"3592","Singapore","Freedom",0.556,"0.556"
"3593","Singapore","Government Corruption",0.453,"0.453"
"3594","Singapore","Generosity",0.271,"0.271"
"3595","Singapore","GDP per Capita",1.529,"1.529"
"3596","Singapore","Family",1.451,"1.451"
"3597","Singapore","Life Expectancy",1.008,"1.008"
"3598","Singapore","Freedom",0.631,"0.631"
"3599","Singapore","Government Corruption",0.457,"0.457"
"3600","Singapore","Generosity",0.261,"0.261"
"3601","Singapore","GDP per Capita",1.64555,"1.64555"
"3602","Singapore","Family",0.86758,"0.86758"
"3603","Singapore","Life Expectancy",0.94719,"0.94719"
"3604","Singapore","Freedom",0.4877,"0.4877"
"3605","Singapore","Government Corruption",0.46987,"0.46987"
"3606","Singapore","Generosity",0.32706,"0.32706"
"3607","Slovakia","GDP per Capita",1.16891,"1.16891"
"3608","Slovakia","Family",1.26999,"1.26999"
"3609","Slovakia","Life Expectancy",0.78902,"0.78902"
"3610","Slovakia","Freedom",0.31751,"0.31751"
"3611","Slovakia","Government Corruption",0.03431,"0.03431"
"3612","Slovakia","Generosity",0.16893,"0.16893"
"3613","Slovakia","GDP per Capita",1.21,"1.21"
"3614","Slovakia","Family",1.537,"1.537"
"3615","Slovakia","Life Expectancy",0.776,"0.776"
"3616","Slovakia","Freedom",0.354,"0.354"
"3617","Slovakia","Government Corruption",0.014,"0.014"
"3618","Slovakia","Generosity",0.118,"0.118"
"3619","Slovakia","GDP per Capita",1.27973,"1.27973"
"3620","Slovakia","Family",1.08268,"1.08268"
"3621","Slovakia","Life Expectancy",0.70367,"0.70367"
"3622","Slovakia","Freedom",0.23391,"0.23391"
"3623","Slovakia","Government Corruption",0.02947,"0.02947"
"3624","Slovakia","Generosity",0.13837,"0.13837"
"3625","Slovakia","GDP per Capita",1.32539355754852,"1.32539355754852"
"3626","Slovakia","Family",1.50505924224854,"1.50505924224854"
"3627","Slovakia","Life Expectancy",0.712732911109924,"0.712732911109924"
"3628","Slovakia","Freedom",0.295817464590073,"0.295817464590073"
"3629","Slovakia","Government Corruption",0.0242108516395092,"0.0242108516395092"
"3630","Slovakia","Generosity",0.136544480919838,"0.136544480919838"
"3631","Slovakia","GDP per Capita",1.246,"1.246"
"3632","Slovakia","Family",1.504,"1.504"
"3633","Slovakia","Life Expectancy",0.881,"0.881"
"3634","Slovakia","Freedom",0.334,"0.334"
"3635","Slovakia","Government Corruption",0.014,"0.014"
"3636","Slovakia","Generosity",0.121,"0.121"
"3637","Slovenia","GDP per Capita",1.258,"1.258"
"3638","Slovenia","Family",1.523,"1.523"
"3639","Slovenia","Life Expectancy",0.953,"0.953"
"3640","Slovenia","Freedom",0.564,"0.564"
"3641","Slovenia","Government Corruption",0.057,"0.057"
"3642","Slovenia","Generosity",0.144,"0.144"
"3643","Slovenia","GDP per Capita",1.29947,"1.29947"
"3644","Slovenia","Family",1.05613,"1.05613"
"3645","Slovenia","Life Expectancy",0.79151,"0.79151"
"3646","Slovenia","Freedom",0.53164,"0.53164"
"3647","Slovenia","Government Corruption",0.03635,"0.03635"
"3648","Slovenia","Generosity",0.25738,"0.25738"
"3649","Slovenia","GDP per Capita",1.219,"1.219"
"3650","Slovenia","Family",1.506,"1.506"
"3651","Slovenia","Life Expectancy",0.856,"0.856"
"3652","Slovenia","Freedom",0.633,"0.633"
"3653","Slovenia","Government Corruption",0.051,"0.051"
"3654","Slovenia","Generosity",0.16,"0.16"
"3655","Slovenia","GDP per Capita",1.3412059545517,"1.3412059545517"
"3656","Slovenia","Family",1.45251882076263,"1.45251882076263"
"3657","Slovenia","Life Expectancy",0.790828227996826,"0.790828227996826"
"3658","Slovenia","Freedom",0.572575807571411,"0.572575807571411"
"3659","Slovenia","Government Corruption",0.0451289787888527,"0.0451289787888527"
"3660","Slovenia","Generosity",0.242649093270302,"0.242649093270302"
"3661","Slovenia","GDP per Capita",1.18498,"1.18498"
"3662","Slovenia","Family",1.27385,"1.27385"
"3663","Slovenia","Life Expectancy",0.87337,"0.87337"
"3664","Slovenia","Freedom",0.60855,"0.60855"
"3665","Slovenia","Government Corruption",0.03787,"0.03787"
"3666","Slovenia","Generosity",0.25328,"0.25328"
"3667","Somaliland region","GDP per Capita",0.18847,"0.18847"
"3668","Somaliland region","Family",0.95152,"0.95152"
"3669","Somaliland region","Life Expectancy",0.43873,"0.43873"
"3670","Somaliland region","Freedom",0.46582,"0.46582"
"3671","Somaliland region","Government Corruption",0.39928,"0.39928"
"3672","Somaliland region","Generosity",0.50318,"0.50318"
"3673","South Africa","GDP per Capita",0.92049,"0.92049"
"3674","South Africa","Family",1.18468,"1.18468"
"3675","South Africa","Life Expectancy",0.27688,"0.27688"
"3676","South Africa","Freedom",0.33207,"0.33207"
"3677","South Africa","Government Corruption",0.08884,"0.08884"
"3678","South Africa","Generosity",0.11973,"0.11973"
"3679","South Africa","GDP per Capita",0.96,"0.96"
"3680","South Africa","Family",1.351,"1.351"
"3681","South Africa","Life Expectancy",0.469,"0.469"
"3682","South Africa","Freedom",0.389,"0.389"
"3683","South Africa","Government Corruption",0.055,"0.055"
"3684","South Africa","Generosity",0.13,"0.13"
"3685","South Africa","GDP per Capita",1.05469870567322,"1.05469870567322"
"3686","South Africa","Family",1.38478863239288,"1.38478863239288"
"3687","South Africa","Life Expectancy",0.187080070376396,"0.187080070376396"
"3688","South Africa","Freedom",0.479246735572815,"0.479246735572815"
"3689","South Africa","Government Corruption",0.0725094974040985,"0.0725094974040985"
"3690","South Africa","Generosity",0.139362379908562,"0.139362379908562"
"3691","South Africa","GDP per Capita",0.94,"0.94"
"3692","South Africa","Family",1.41,"1.41"
"3693","South Africa","Life Expectancy",0.33,"0.33"
"3694","South Africa","Freedom",0.516,"0.516"
"3695","South Africa","Government Corruption",0.056,"0.056"
"3696","South Africa","Generosity",0.103,"0.103"
"3697","South Africa","GDP per Capita",1.02416,"1.02416"
"3698","South Africa","Family",0.96053,"0.96053"
"3699","South Africa","Life Expectancy",0.18611,"0.18611"
"3700","South Africa","Freedom",0.42483,"0.42483"
"3701","South Africa","Government Corruption",0.08415,"0.08415"
"3702","South Africa","Generosity",0.13656,"0.13656"
"3703","South Korea","GDP per Capita",1.40167844295502,"1.40167844295502"
"3704","South Korea","Family",1.12827444076538,"1.12827444076538"
"3705","South Korea","Life Expectancy",0.900214076042175,"0.900214076042175"
"3706","South Korea","Freedom",0.257921665906906,"0.257921665906906"
"3707","South Korea","Government Corruption",0.0632826685905457,"0.0632826685905457"
"3708","South Korea","Generosity",0.206674367189407,"0.206674367189407"
"3709","South Korea","GDP per Capita",1.301,"1.301"
"3710","South Korea","Family",1.219,"1.219"
"3711","South Korea","Life Expectancy",1.036,"1.036"
"3712","South Korea","Freedom",0.159,"0.159"
"3713","South Korea","Government Corruption",0.056,"0.056"
"3714","South Korea","Generosity",0.175,"0.175"
"3715","South Korea","GDP per Capita",1.266,"1.266"
"3716","South Korea","Family",1.204,"1.204"
"3717","South Korea","Life Expectancy",0.955,"0.955"
"3718","South Korea","Freedom",0.244,"0.244"
"3719","South Korea","Government Corruption",0.051,"0.051"
"3720","South Korea","Generosity",0.175,"0.175"
"3721","South Korea","GDP per Capita",1.35948,"1.35948"
"3722","South Korea","Family",0.72194,"0.72194"
"3723","South Korea","Life Expectancy",0.88645,"0.88645"
"3724","South Korea","Freedom",0.25168,"0.25168"
"3725","South Korea","Government Corruption",0.07716,"0.07716"
"3726","South Korea","Generosity",0.18824,"0.18824"
"3727","South Korea","GDP per Capita",1.24461,"1.24461"
"3728","South Korea","Family",0.95774,"0.95774"
"3729","South Korea","Life Expectancy",0.96538,"0.96538"
"3730","South Korea","Freedom",0.33208,"0.33208"
"3731","South Korea","Government Corruption",0.07857,"0.07857"
"3732","South Korea","Generosity",0.18557,"0.18557"
"3733","Spain","GDP per Capita",1.286,"1.286"
"3734","Spain","Family",1.484,"1.484"
"3735","Spain","Life Expectancy",1.062,"1.062"
"3736","Spain","Freedom",0.362,"0.362"
"3737","Spain","Government Corruption",0.079,"0.079"
"3738","Spain","Generosity",0.153,"0.153"
"3739","Spain","GDP per Capita",1.23011,"1.23011"
"3740","Spain","Family",1.31379,"1.31379"
"3741","Spain","Life Expectancy",0.95562,"0.95562"
"3742","Spain","Freedom",0.45951,"0.45951"
"3743","Spain","Government Corruption",0.06398,"0.06398"
"3744","Spain","Generosity",0.18227,"0.18227"
"3745","Spain","GDP per Capita",1.251,"1.251"
"3746","Spain","Family",1.538,"1.538"
"3747","Spain","Life Expectancy",0.965,"0.965"
"3748","Spain","Freedom",0.449,"0.449"
"3749","Spain","Government Corruption",0.074,"0.074"
"3750","Spain","Generosity",0.142,"0.142"
"3751","Spain","GDP per Capita",1.34253,"1.34253"
"3752","Spain","Family",1.12945,"1.12945"
"3753","Spain","Life Expectancy",0.87896,"0.87896"
"3754","Spain","Freedom",0.37545,"0.37545"
"3755","Spain","Government Corruption",0.06137,"0.06137"
"3756","Spain","Generosity",0.17665,"0.17665"
"3757","Spain","GDP per Capita",1.38439786434174,"1.38439786434174"
"3758","Spain","Family",1.53209090232849,"1.53209090232849"
"3759","Spain","Life Expectancy",0.888960599899292,"0.888960599899292"
"3760","Spain","Freedom",0.408781230449677,"0.408781230449677"
"3761","Spain","Government Corruption",0.0709140971302986,"0.0709140971302986"
"3762","Spain","Generosity",0.190133571624756,"0.190133571624756"
"3763","Sri Lanka","GDP per Capita",0.97318,"0.97318"
"3764","Sri Lanka","Family",0.84783,"0.84783"
"3765","Sri Lanka","Life Expectancy",0.62007,"0.62007"
"3766","Sri Lanka","Freedom",0.50817,"0.50817"
"3767","Sri Lanka","Government Corruption",0.07964,"0.07964"
"3768","Sri Lanka","Generosity",0.46978,"0.46978"
"3769","Sri Lanka","GDP per Capita",0.83524,"0.83524"
"3770","Sri Lanka","Family",1.01905,"1.01905"
"3771","Sri Lanka","Life Expectancy",0.70806,"0.70806"
"3772","Sri Lanka","Freedom",0.53726,"0.53726"
"3773","Sri Lanka","Government Corruption",0.09179,"0.09179"
"3774","Sri Lanka","Generosity",0.40828,"0.40828"
"3775","Sri Lanka","GDP per Capita",1.00985014438629,"1.00985014438629"
"3776","Sri Lanka","Family",1.25997638702393,"1.25997638702393"
"3777","Sri Lanka","Life Expectancy",0.625130832195282,"0.625130832195282"
"3778","Sri Lanka","Freedom",0.561213254928589,"0.561213254928589"
"3779","Sri Lanka","Government Corruption",0.0736539661884308,"0.0736539661884308"
"3780","Sri Lanka","Generosity",0.490863561630249,"0.490863561630249"
"3781","Sri Lanka","GDP per Capita",0.949,"0.949"
"3782","Sri Lanka","Family",1.265,"1.265"
"3783","Sri Lanka","Life Expectancy",0.831,"0.831"
"3784","Sri Lanka","Freedom",0.47,"0.47"
"3785","Sri Lanka","Government Corruption",0.047,"0.047"
"3786","Sri Lanka","Generosity",0.244,"0.244"
"3787","Sri Lanka","GDP per Capita",0.918,"0.918"
"3788","Sri Lanka","Family",1.314,"1.314"
"3789","Sri Lanka","Life Expectancy",0.672,"0.672"
"3790","Sri Lanka","Freedom",0.585,"0.585"
"3791","Sri Lanka","Government Corruption",0.05,"0.05"
"3792","Sri Lanka","Generosity",0.307,"0.307"
"3793","Sudan","GDP per Capita",0.65951669216156,"0.65951669216156"
"3794","Sudan","Family",1.21400856971741,"1.21400856971741"
"3795","Sudan","Life Expectancy",0.290920823812485,"0.290920823812485"
"3796","Sudan","Freedom",0.0149958552792668,"0.0149958552792668"
"3797","Sudan","Government Corruption",0.089847519993782,"0.089847519993782"
"3798","Sudan","Generosity",0.182317450642586,"0.182317450642586"
"3799","Sudan","GDP per Capita",0.52107,"0.52107"
"3800","Sudan","Family",1.01404,"1.01404"
"3801","Sudan","Life Expectancy",0.36878,"0.36878"
"3802","Sudan","Freedom",0.10081,"0.10081"
"3803","Sudan","Government Corruption",0.1466,"0.1466"
"3804","Sudan","Generosity",0.19062,"0.19062"
"3805","Sudan","GDP per Capita",0.63069,"0.63069"
"3806","Sudan","Family",0.81928,"0.81928"
"3807","Sudan","Life Expectancy",0.29759,"0.29759"
"3808","Sudan","Freedom",0,"0"
"3809","Sudan","Government Corruption",0.10039,"0.10039"
"3810","Sudan","Generosity",0.18077,"0.18077"
"3811","Sudan","GDP per Capita",0.605,"0.605"
"3812","Sudan","Family",1.24,"1.24"
"3813","Sudan","Life Expectancy",0.312,"0.312"
"3814","Sudan","Freedom",0.016,"0.016"
"3815","Sudan","Government Corruption",0.082,"0.082"
"3816","Sudan","Generosity",0.134,"0.134"
"3817","Suriname","GDP per Capita",0.99534,"0.99534"
"3818","Suriname","Family",0.972,"0.972"
"3819","Suriname","Life Expectancy",0.6082,"0.6082"
"3820","Suriname","Freedom",0.59657,"0.59657"
"3821","Suriname","Government Corruption",0.13633,"0.13633"
"3822","Suriname","Generosity",0.16991,"0.16991"
"3823","Suriname","GDP per Capita",1.09686,"1.09686"
"3824","Suriname","Family",0.77866,"0.77866"
"3825","Suriname","Life Expectancy",0.50933,"0.50933"
"3826","Suriname","Freedom",0.52234,"0.52234"
"3827","Suriname","Government Corruption",0.12692,"0.12692"
"3828","Suriname","Generosity",0.16665,"0.16665"
"3829","Swaziland","GDP per Capita",0.71206,"0.71206"
"3830","Swaziland","Family",1.07284,"1.07284"
"3831","Swaziland","Life Expectancy",0.07566,"0.07566"
"3832","Swaziland","Freedom",0.30658,"0.30658"
"3833","Swaziland","Government Corruption",0.0306,"0.0306"
"3834","Swaziland","Generosity",0.18259,"0.18259"
"3835","Swaziland","GDP per Capita",0.811,"0.811"
"3836","Swaziland","Family",1.149,"1.149"
"3837","Swaziland","Life Expectancy",0,"0"
"3838","Swaziland","Freedom",0.313,"0.313"
"3839","Swaziland","Government Corruption",0.135,"0.135"
"3840","Swaziland","Generosity",0.074,"0.074"
"3841","Sweden","GDP per Capita",1.49438726902008,"1.49438726902008"
"3842","Sweden","Family",1.47816216945648,"1.47816216945648"
"3843","Sweden","Life Expectancy",0.830875158309937,"0.830875158309937"
"3844","Sweden","Freedom",0.612924098968506,"0.612924098968506"
"3845","Sweden","Government Corruption",0.384398728609085,"0.384398728609085"
"3846","Sweden","Generosity",0.385399252176285,"0.385399252176285"
"3847","Sweden","GDP per Capita",1.33171,"1.33171"
"3848","Sweden","Family",1.28907,"1.28907"
"3849","Sweden","Life Expectancy",0.91087,"0.91087"
"3850","Sweden","Freedom",0.6598,"0.6598"
"3851","Sweden","Government Corruption",0.43844,"0.43844"
"3852","Sweden","Generosity",0.36262,"0.36262"
"3853","Sweden","GDP per Capita",1.387,"1.387"
"3854","Sweden","Family",1.487,"1.487"
"3855","Sweden","Life Expectancy",1.009,"1.009"
"3856","Sweden","Freedom",0.574,"0.574"
"3857","Sweden","Government Corruption",0.373,"0.373"
"3858","Sweden","Generosity",0.267,"0.267"
"3859","Sweden","GDP per Capita",1.45181,"1.45181"
"3860","Sweden","Family",1.08764,"1.08764"
"3861","Sweden","Life Expectancy",0.83121,"0.83121"
"3862","Sweden","Freedom",0.58218,"0.58218"
"3863","Sweden","Government Corruption",0.40867,"0.40867"
"3864","Sweden","Generosity",0.38254,"0.38254"
"3865","Sweden","GDP per Capita",1.355,"1.355"
"3866","Sweden","Family",1.501,"1.501"
"3867","Sweden","Life Expectancy",0.913,"0.913"
"3868","Sweden","Freedom",0.659,"0.659"
"3869","Sweden","Government Corruption",0.383,"0.383"
"3870","Sweden","Generosity",0.285,"0.285"
"3871","Switzerland","GDP per Capita",1.39651,"1.39651"
"3872","Switzerland","Family",1.34951,"1.34951"
"3873","Switzerland","Life Expectancy",0.94143,"0.94143"
"3874","Switzerland","Freedom",0.66557,"0.66557"
"3875","Switzerland","Government Corruption",0.41978,"0.41978"
"3876","Switzerland","Generosity",0.29678,"0.29678"
"3877","Switzerland","GDP per Capita",1.42,"1.42"
"3878","Switzerland","Family",1.549,"1.549"
"3879","Switzerland","Life Expectancy",0.927,"0.927"
"3880","Switzerland","Freedom",0.66,"0.66"
"3881","Switzerland","Government Corruption",0.357,"0.357"
"3882","Switzerland","Generosity",0.256,"0.256"
"3883","Switzerland","GDP per Capita",1.56497955322266,"1.56497955322266"
"3884","Switzerland","Family",1.51691174507141,"1.51691174507141"
"3885","Switzerland","Life Expectancy",0.858131289482117,"0.858131289482117"
"3886","Switzerland","Freedom",0.620070576667786,"0.620070576667786"
"3887","Switzerland","Government Corruption",0.367007285356522,"0.367007285356522"
"3888","Switzerland","Generosity",0.290549278259277,"0.290549278259277"
"3889","Switzerland","GDP per Capita",1.452,"1.452"
"3890","Switzerland","Family",1.526,"1.526"
"3891","Switzerland","Life Expectancy",1.052,"1.052"
"3892","Switzerland","Freedom",0.572,"0.572"
"3893","Switzerland","Government Corruption",0.343,"0.343"
"3894","Switzerland","Generosity",0.263,"0.263"
"3895","Switzerland","GDP per Capita",1.52733,"1.52733"
"3896","Switzerland","Family",1.14524,"1.14524"
"3897","Switzerland","Life Expectancy",0.86303,"0.86303"
"3898","Switzerland","Freedom",0.58557,"0.58557"
"3899","Switzerland","Government Corruption",0.41203,"0.41203"
"3900","Switzerland","Generosity",0.28083,"0.28083"
"3901","Syria","GDP per Capita",0.619,"0.619"
"3902","Syria","Family",0.378,"0.378"
"3903","Syria","Life Expectancy",0.44,"0.44"
"3904","Syria","Freedom",0.013,"0.013"
"3905","Syria","Government Corruption",0.141,"0.141"
"3906","Syria","Generosity",0.331,"0.331"
"3907","Syria","GDP per Capita",0.777153134346008,"0.777153134346008"
"3908","Syria","Family",0.396102607250214,"0.396102607250214"
"3909","Syria","Life Expectancy",0.50053334236145,"0.50053334236145"
"3910","Syria","Freedom",0.0815394446253777,"0.0815394446253777"
"3911","Syria","Government Corruption",0.151347130537033,"0.151347130537033"
"3912","Syria","Generosity",0.493663728237152,"0.493663728237152"
"3913","Syria","GDP per Capita",0.6632,"0.6632"
"3914","Syria","Family",0.47489,"0.47489"
"3915","Syria","Life Expectancy",0.72193,"0.72193"
"3916","Syria","Freedom",0.15684,"0.15684"
"3917","Syria","Government Corruption",0.18906,"0.18906"
"3918","Syria","Generosity",0.47179,"0.47179"
"3919","Syria","GDP per Capita",0.74719,"0.74719"
"3920","Syria","Family",0.14866,"0.14866"
"3921","Syria","Life Expectancy",0.62994,"0.62994"
"3922","Syria","Freedom",0.06912,"0.06912"
"3923","Syria","Government Corruption",0.17233,"0.17233"
"3924","Syria","Generosity",0.48397,"0.48397"
"3925","Syria","GDP per Capita",0.689,"0.689"
"3926","Syria","Family",0.382,"0.382"
"3927","Syria","Life Expectancy",0.539,"0.539"
"3928","Syria","Freedom",0.088,"0.088"
"3929","Syria","Government Corruption",0.144,"0.144"
"3930","Syria","Generosity",0.376,"0.376"
"3931","Taiwan","GDP per Capita",1.365,"1.365"
"3932","Taiwan","Family",1.436,"1.436"
"3933","Taiwan","Life Expectancy",0.857,"0.857"
"3934","Taiwan","Freedom",0.418,"0.418"
"3935","Taiwan","Government Corruption",0.078,"0.078"
"3936","Taiwan","Generosity",0.151,"0.151"
"3937","Taiwan","GDP per Capita",1.29098,"1.29098"
"3938","Taiwan","Family",1.07617,"1.07617"
"3939","Taiwan","Life Expectancy",0.8753,"0.8753"
"3940","Taiwan","Freedom",0.3974,"0.3974"
"3941","Taiwan","Government Corruption",0.08129,"0.08129"
"3942","Taiwan","Generosity",0.25376,"0.25376"
"3943","Taiwan","GDP per Capita",1.368,"1.368"
"3944","Taiwan","Family",1.43,"1.43"
"3945","Taiwan","Life Expectancy",0.914,"0.914"
"3946","Taiwan","Freedom",0.351,"0.351"
"3947","Taiwan","Government Corruption",0.097,"0.097"
"3948","Taiwan","Generosity",0.242,"0.242"
"3949","Taiwan","GDP per Capita",1.39729,"1.39729"
"3950","Taiwan","Family",0.92624,"0.92624"
"3951","Taiwan","Life Expectancy",0.79565,"0.79565"
"3952","Taiwan","Freedom",0.32377,"0.32377"
"3953","Taiwan","Government Corruption",0.0663,"0.0663"
"3954","Taiwan","Generosity",0.25495,"0.25495"
"3955","Tajikistan","GDP per Capita",0.524713635444641,"0.524713635444641"
"3956","Tajikistan","Family",1.27146327495575,"1.27146327495575"
"3957","Tajikistan","Life Expectancy",0.529235124588013,"0.529235124588013"
"3958","Tajikistan","Freedom",0.471566706895828,"0.471566706895828"
"3959","Tajikistan","Government Corruption",0.146377146244049,"0.146377146244049"
"3960","Tajikistan","Generosity",0.248997643589973,"0.248997643589973"
"3961","Tajikistan","GDP per Capita",0.48835,"0.48835"
"3962","Tajikistan","Family",0.75602,"0.75602"
"3963","Tajikistan","Life Expectancy",0.53119,"0.53119"
"3964","Tajikistan","Freedom",0.43408,"0.43408"
"3965","Tajikistan","Government Corruption",0.13509,"0.13509"
"3966","Tajikistan","Generosity",0.25998,"0.25998"
"3967","Tajikistan","GDP per Capita",0.39047,"0.39047"
"3968","Tajikistan","Family",0.85563,"0.85563"
"3969","Tajikistan","Life Expectancy",0.57379,"0.57379"
"3970","Tajikistan","Freedom",0.47216,"0.47216"
"3971","Tajikistan","Government Corruption",0.15072,"0.15072"
"3972","Tajikistan","Generosity",0.22974,"0.22974"
"3973","Tajikistan","GDP per Capita",0.493,"0.493"
"3974","Tajikistan","Family",1.098,"1.098"
"3975","Tajikistan","Life Expectancy",0.718,"0.718"
"3976","Tajikistan","Freedom",0.389,"0.389"
"3977","Tajikistan","Government Corruption",0.144,"0.144"
"3978","Tajikistan","Generosity",0.23,"0.23"
"3979","Tajikistan","GDP per Capita",0.474,"0.474"
"3980","Tajikistan","Family",1.166,"1.166"
"3981","Tajikistan","Life Expectancy",0.598,"0.598"
"3982","Tajikistan","Freedom",0.292,"0.292"
"3983","Tajikistan","Government Corruption",0.034,"0.034"
"3984","Tajikistan","Generosity",0.187,"0.187"
"3985","Tanzania","GDP per Capita",0.511135876178741,"0.511135876178741"
"3986","Tanzania","Family",1.04198980331421,"1.04198980331421"
"3987","Tanzania","Life Expectancy",0.364509284496307,"0.364509284496307"
"3988","Tanzania","Freedom",0.390017777681351,"0.390017777681351"
"3989","Tanzania","Government Corruption",0.0660351067781448,"0.0660351067781448"
"3990","Tanzania","Generosity",0.354256361722946,"0.354256361722946"
"3991","Tanzania","GDP per Capita",0.47155,"0.47155"
"3992","Tanzania","Family",0.77623,"0.77623"
"3993","Tanzania","Life Expectancy",0.357,"0.357"
"3994","Tanzania","Freedom",0.3176,"0.3176"
"3995","Tanzania","Government Corruption",0.05099,"0.05099"
"3996","Tanzania","Generosity",0.31472,"0.31472"
"3997","Tanzania","GDP per Capita",0.455,"0.455"
"3998","Tanzania","Family",0.991,"0.991"
"3999","Tanzania","Life Expectancy",0.381,"0.381"
"4000","Tanzania","Freedom",0.481,"0.481"
"4001","Tanzania","Government Corruption",0.097,"0.097"
"4002","Tanzania","Generosity",0.27,"0.27"
"4003","Tanzania","GDP per Capita",0.2852,"0.2852"
"4004","Tanzania","Family",1.00268,"1.00268"
"4005","Tanzania","Life Expectancy",0.38215,"0.38215"
"4006","Tanzania","Freedom",0.32878,"0.32878"
"4007","Tanzania","Government Corruption",0.05747,"0.05747"
"4008","Tanzania","Generosity",0.34377,"0.34377"
"4009","Tanzania","GDP per Capita",0.476,"0.476"
"4010","Tanzania","Family",0.885,"0.885"
"4011","Tanzania","Life Expectancy",0.499,"0.499"
"4012","Tanzania","Freedom",0.417,"0.417"
"4013","Tanzania","Government Corruption",0.147,"0.147"
"4014","Tanzania","Generosity",0.276,"0.276"
"4015","Thailand","GDP per Capita",1.12786877155304,"1.12786877155304"
"4016","Thailand","Family",1.42579245567322,"1.42579245567322"
"4017","Thailand","Life Expectancy",0.647239029407501,"0.647239029407501"
"4018","Thailand","Freedom",0.580200731754303,"0.580200731754303"
"4019","Thailand","Government Corruption",0.0316127352416515,"0.0316127352416515"
"4020","Thailand","Generosity",0.572123110294342,"0.572123110294342"
"4021","Thailand","GDP per Capita",0.9669,"0.9669"
